,Metabolite_Conc,Metabolite,Carbon_Source,Strain,Replicate,Timepoint,Metabolite value,log10(Metabolite value [gDW/mmol],log10(Metabolite concentration)
2735,0.0,alpha-Ketoglutaric acid,Pyruvate,Pputida,1,48,0.07181089987194911,-1.1438096310367452,-inf
2736,0.263,Valeric acid,Pyruvate,Pputida,1,48,,,-0.5800442515102421
2737,2.97,Acetyl-ornithine,Pyruvate,Pputida,1,48,0.13240134663984326,-0.8781075977114332,0.4727564493172124
2738,0.937,Butyric acid,Pyruvate,Pputida,1,48,,,-0.02826040911222171
2739,4.76,Citric acid,Pyruvate,Pputida,1,48,0.08078726235660749,-1.0926571085857903,0.6776069527204931
2740,0.815,Butyric acid,Pyruvate,Pputida,2,48,,,-0.08884239126002341
2741,0.0,Serine,Pyruvate,Pputida,2,48,0.04600385773085858,-1.337205748297204,-inf
2742,0.0,Alanine,Pyruvate,Pputida,2,48,0.04936999366197403,-1.3065369285343655,-inf
2743,0.154,Succinic acid,Pyruvate,Pputida,2,48,0.05946840145677479,-1.2257137354175287,-0.8124792791635369
2744,3.06,Acetyl-ornithine,Pyruvate,Pputida,2,48,0.13240134663984326,-0.8781075977114332,0.48572142648158
2745,1.9,beta-Hydroxybutyric acid,Pyruvate,Pputida,2,48,,,0.2787536009528289
2746,0.0,Valine,Pyruvate,Pputida,2,48,0.0976179420143275,-1.0104703523980245,-inf
2747,394.0,Pyruvic acid,Pyruvate,Pputida,2,48,,,2.595496221825574
2748,4.66,Citric acid,Pyruvate,Pputida,2,48,0.08078726235660749,-1.0926571085857903,0.6683859166900001
2749,0.143,Methionine,Pyruvate,Pputida,2,48,0.13688952788188935,-0.8636297743427548,-0.8446639625349383
2750,0.0,Glycine,Pyruvate,Pputida,2,48,0.030295223383569603,-1.5186258408603395,-inf
2751,0.0,Asparagine,Pyruvate,Pputida,2,48,0.06395658269874316,-1.1941147493461821,-inf
2752,0.652,Propionic acid,Pyruvate,Pputida,2,48,0.05834635614635486,-1.233986261382884,-0.1857524042680798
2753,0.0,Valeric acid,Pyruvate,Pputida,2,48,,,-inf
2754,0.0964,Fumaric acid,Pyruvate,Pputida,2,48,0.054980220214784215,-1.259793524989566,-1.0159229660971691
2755,0.0,Hippuric acid,Pyruvate,Pputida,2,48,,,-inf
2756,33.9,Acetic acid,Pyruvate,Pputida,2,48,0.029173178073393924,-1.5350162570436423,1.530199698203082
2757,0.0,Putrescine,Pyruvate,Pputida,2,48,0.1021061232559961,-0.9909482126971209,-inf
2758,0.0,Lactic acid,Pyruvate,Pputida,2,48,0.0460038577309112,-1.3372057482967072,-inf
2759,0.0,alpha-Ketoglutaric acid,Pyruvate,Pputida,2,48,0.07181089987194911,-1.1438096310367452,-inf
2760,1.0,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,1,16,,,0.0
2761,397.0,Pyruvic acid,Pyruvate,Pseudomonas,1,16,,,2.598790506763115
2762,0.22,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,1,16,0.07181089987194911,-1.1438096310367452,-0.6575773191777937
2763,0.0,Putrescine,Pyruvate,Pseudomonas,1,16,0.1021061232559961,-0.9909482126971209,-inf
2764,0.0,Valine,Pyruvate,Pseudomonas,1,16,0.0976179420143275,-1.0104703523980245,-inf
2765,0.0,Alanine,Pyruvate,Pseudomonas,1,16,0.04936999366197403,-1.3065369285343655,-inf
2766,0.0,Propionic acid,Pyruvate,Pseudomonas,1,16,0.05834635614635486,-1.233986261382884,-inf
2767,0.131,Succinic acid,Pyruvate,Pseudomonas,1,16,0.05946840145677479,-1.2257137354175287,-0.8827287043442357
2768,0.174,Fumaric acid,Pyruvate,Pseudomonas,1,16,0.054980220214784215,-1.259793524989566,-0.7594507517174003
2769,0.561,Serine,Pyruvate,Pseudomonas,1,16,0.04600385773085858,-1.337205748297204,-0.25103713874383854
2770,0.0,Glycine,Pyruvate,Pseudomonas,1,16,0.030295223383569603,-1.5186258408603395,-inf
2771,0.0,Asparagine,Pyruvate,Pseudomonas,1,16,0.06395658269874316,-1.1941147493461821,-inf
2772,0.0,Butyric acid,Pyruvate,Pseudomonas,1,16,,,-inf
2773,0.224,Acetyl-ornithine,Pyruvate,Pseudomonas,1,16,0.13240134663984326,-0.8781075977114332,-0.6497519816658371
2774,0.25,Methionine,Pyruvate,Pseudomonas,1,16,0.13688952788188935,-0.8636297743427548,-0.6020599913279624
2775,1.36,Citric acid,Pyruvate,Pseudomonas,1,16,0.08078726235660749,-1.0926571085857903,0.13353890837021754
2776,0.0,Lactic acid,Pyruvate,Pseudomonas,1,16,0.0460038577309112,-1.3372057482967072,-inf
2777,0.0,Valeric acid,Pyruvate,Pseudomonas,1,16,,,-inf
2778,0.0,Hippuric acid,Pyruvate,Pseudomonas,1,16,,,-inf
2779,0.0,Acetic acid,Pyruvate,Pseudomonas,1,16,0.029173178073393924,-1.5350162570436423,-inf
2780,0.423,Serine,Pyruvate,Pseudomonas,2,16,0.04600385773085858,-1.337205748297204,-0.37365963262495766
2781,0.0,Lactic acid,Pyruvate,Pseudomonas,2,16,0.0460038577309112,-1.3372057482967072,-inf
2782,0.0,Alanine,Pyruvate,Pseudomonas,2,16,0.04936999366197403,-1.3065369285343655,-inf
2783,0.0378,Succinic acid,Pyruvate,Pseudomonas,2,16,0.05946840145677479,-1.2257137354175287,-1.4225082001627747
2784,0.14,Fumaric acid,Pyruvate,Pseudomonas,2,16,0.054980220214784215,-1.259793524989566,-0.8538719643217619
2785,377.0,Pyruvic acid,Pyruvate,Pseudomonas,2,16,,,2.576341350205793
2786,0.212,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,2,16,0.07181089987194911,-1.1438096310367452,-0.6736641390712486
2787,0.0,Glycine,Pyruvate,Pseudomonas,2,16,0.030295223383569603,-1.5186258408603395,-inf
2788,0.268,Acetyl-ornithine,Pyruvate,Pseudomonas,2,16,0.13240134663984326,-0.8781075977114332,-0.5718652059712112
2789,0.0,Asparagine,Pyruvate,Pseudomonas,2,16,0.06395658269874316,-1.1941147493461821,-inf
2790,0.0,Butyric acid,Pyruvate,Pseudomonas,2,16,,,-inf
2791,2.49,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,2,16,,,0.3961993470957364
2792,0.0,Propionic acid,Pyruvate,Pseudomonas,2,16,0.05834635614635486,-1.233986261382884,-inf
2793,0.0,Valine,Pyruvate,Pseudomonas,2,16,0.0976179420143275,-1.0104703523980245,-inf
2794,1.36,Citric acid,Pyruvate,Pseudomonas,2,16,0.08078726235660749,-1.0926571085857903,0.13353890837021754
2795,0.062,Hippuric acid,Pyruvate,Pseudomonas,2,16,,,-1.207608310501746
2796,0.0,Acetic acid,Pyruvate,Pseudomonas,2,16,0.029173178073393924,-1.5350162570436423,-inf
2797,0.162,Putrescine,Pyruvate,Pseudomonas,2,16,0.1021061232559961,-0.9909482126971209,-0.790484985457369
2798,0.231,Methionine,Pyruvate,Pseudomonas,2,16,0.13688952788188935,-0.8636297743427548,-0.6363880201078557
2799,0.0,Valeric acid,Pyruvate,Pseudomonas,2,16,,,-inf
2800,0.0,Valine,Pyruvate,Pseudomonas,1,28,0.0976179420143275,-1.0104703523980245,-inf
2801,6.26,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,1,28,,,0.7965743332104297
2802,0.16,Methionine,Pyruvate,Pseudomonas,1,28,0.13688952788188935,-0.8636297743427548,-0.7958800173440752
2803,0.0,Serine,Pyruvate,Pseudomonas,1,28,0.04600385773085858,-1.337205748297204,-inf
2804,31.4,Acetic acid,Pyruvate,Pseudomonas,1,28,0.029173178073393924,-1.5350162570436423,1.4969296480732148
2805,0.196,Succinic acid,Pyruvate,Pseudomonas,1,28,0.05946840145677479,-1.2257137354175287,-0.707743928643524
2806,0.0,Lactic acid,Pyruvate,Pseudomonas,1,28,0.0460038577309112,-1.3372057482967072,-inf
2807,0.469,Butyric acid,Pyruvate,Pseudomonas,1,28,,,-0.32882715728491674
2808,411.0,Pyruvic acid,Pyruvate,Pseudomonas,1,28,,,2.6138418218760693
2809,0.294,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,1,28,0.07181089987194911,-1.1438096310367452,-0.5316526695878427
2810,0.125,Fumaric acid,Pyruvate,Pseudomonas,1,28,0.054980220214784215,-1.259793524989566,-0.9030899869919435
2811,0.0,Valeric acid,Pyruvate,Pseudomonas,1,28,,,-inf
2812,0.409,Asparagine,Pyruvate,Pseudomonas,1,28,0.06395658269874316,-1.1941147493461821,-0.38827669199265824
2813,2.22,Citric acid,Pyruvate,Pseudomonas,1,28,0.08078726235660749,-1.0926571085857903,0.3463529744506387
2814,0.0,Glycine,Pyruvate,Pseudomonas,1,28,0.030295223383569603,-1.5186258408603395,-inf
2815,0.904,Acetyl-ornithine,Pyruvate,Pseudomonas,1,28,0.13240134663984326,-0.8781075977114332,-0.04383156952463668
2816,0.0,Alanine,Pyruvate,Pseudomonas,1,28,0.04936999366197403,-1.3065369285343655,-inf
2817,0.663,Propionic acid,Pyruvate,Pseudomonas,1,28,0.05834635614635486,-1.233986261382884,-0.17848647159522685
2818,0.0,Putrescine,Pyruvate,Pseudomonas,1,28,0.1021061232559961,-0.9909482126971209,-inf
2819,0.101,Hippuric acid,Pyruvate,Pseudomonas,1,28,,,-0.9956786262173574
2820,0.0,Valine,Pyruvate,Pseudomonas,2,28,0.0976179420143275,-1.0104703523980245,-inf
2821,0.0,Alanine,Pyruvate,Pseudomonas,2,28,0.04936999366197403,-1.3065369285343655,-inf
2822,15.2,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,2,28,,,1.1818435879447726
2823,0.715,Serine,Pyruvate,Pseudomonas,2,28,0.04600385773085858,-1.337205748297204,-0.1456939581989194
2824,402.0,Pyruvic acid,Pyruvate,Pseudomonas,2,28,,,2.60422605308447
2825,0.4,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,2,28,0.07181089987194911,-1.1438096310367452,-0.3979400086720376
2826,0.0,Putrescine,Pyruvate,Pseudomonas,2,28,0.1021061232559961,-0.9909482126971209,-inf
2827,0.0,Lactic acid,Pyruvate,Pseudomonas,2,28,0.0460038577309112,-1.3372057482967072,-inf
2828,0.0,Glycine,Pyruvate,Pseudomonas,2,28,0.030295223383569603,-1.5186258408603395,-inf
2829,6.14,Acetic acid,Pyruvate,Pseudomonas,2,28,0.029173178073393924,-1.5350162570436423,0.7881683711411677
2830,0.16,Succinic acid,Pyruvate,Pseudomonas,2,28,0.05946840145677479,-1.2257137354175287,-0.7958800173440752
2831,0.188,Butyric acid,Pyruvate,Pseudomonas,2,28,,,-0.7258421507363202
2832,0.11,Fumaric acid,Pyruvate,Pseudomonas,2,28,0.054980220214784215,-1.259793524989566,-0.958607314841775
2833,0.123,Hippuric acid,Pyruvate,Pseudomonas,2,28,,,-0.9100948885606021
2834,0.0,Propionic acid,Pyruvate,Pseudomonas,2,28,0.05834635614635486,-1.233986261382884,-inf
2835,1.45,Acetyl-ornithine,Pyruvate,Pseudomonas,2,28,0.13240134663984326,-0.8781075977114332,0.16136800223497488
2836,0.103,Methionine,Pyruvate,Pseudomonas,2,28,0.13688952788188935,-0.8636297743427548,-0.9871627752948278
2837,0.0,Valeric acid,Pyruvate,Pseudomonas,2,28,,,-inf
2838,0.0,Asparagine,Pyruvate,Pseudomonas,2,28,0.06395658269874316,-1.1941147493461821,-inf
2839,3.07,Citric acid,Pyruvate,Pseudomonas,2,28,0.08078726235660749,-1.0926571085857903,0.48713837547718647
2840,0.408,Serine,Pyruvate,Pseudomonas,1,48,0.04600385773085858,-1.337205748297204,-0.3893398369101201
2841,423.0,Pyruvic acid,Pyruvate,Pseudomonas,1,48,,,2.6263403673750423
2842,0.0,Lactic acid,Pyruvate,Pseudomonas,1,48,0.0460038577309112,-1.3372057482967072,-inf
2843,0.0,Alanine,Pyruvate,Pseudomonas,1,48,0.04936999366197403,-1.3065369285343655,-inf
2844,0.372,Succinic acid,Pyruvate,Pseudomonas,1,48,0.05946840145677479,-1.2257137354175287,-0.4294570601181025
2845,5.48,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,1,48,,,0.7387805584843692
2846,1.66,Acetyl-ornithine,Pyruvate,Pseudomonas,1,48,0.13240134663984326,-0.8781075977114332,0.22010808804005508
2847,0.33,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,1,48,0.07181089987194911,-1.1438096310367452,-0.4814860601221125
2848,0.123,Fumaric acid,Pyruvate,Pseudomonas,1,48,0.054980220214784215,-1.259793524989566,-0.9100948885606021
2849,0.0,Propionic acid,Pyruvate,Pseudomonas,1,48,0.05834635614635486,-1.233986261382884,-inf
2850,0.415,Valeric acid,Pyruvate,Pseudomonas,1,48,,,-0.3819519032879073
2851,0.502,Butyric acid,Pyruvate,Pseudomonas,1,48,,,-0.29929628285498067
2852,0.0,Asparagine,Pyruvate,Pseudomonas,1,48,0.06395658269874316,-1.1941147493461821,-inf
2853,0.0,Valine,Pyruvate,Pseudomonas,1,48,0.0976179420143275,-1.0104703523980245,-inf
2854,0.0,Hippuric acid,Pyruvate,Pseudomonas,1,48,,,-inf
2855,8.84,Acetic acid,Pyruvate,Pseudomonas,1,48,0.029173178073393924,-1.5350162570436423,0.9464522650130731
2856,0.096,Methionine,Pyruvate,Pseudomonas,1,48,0.13688952788188935,-0.8636297743427548,-1.0177287669604316
2857,0.0,Glycine,Pyruvate,Pseudomonas,1,48,0.030295223383569603,-1.5186258408603395,-inf
2858,3.92,Citric acid,Pyruvate,Pseudomonas,1,48,0.08078726235660749,-1.0926571085857903,0.5932860670204573
2859,0.0,Putrescine,Pyruvate,Pseudomonas,1,48,0.1021061232559961,-0.9909482126971209,-inf
2860,0.511,Succinic acid,Pyruvate,Pseudomonas,2,48,0.05946840145677479,-1.2257137354175287,-0.29157909986528724
2861,0.0,Valine,Pyruvate,Pseudomonas,2,48,0.0976179420143275,-1.0104703523980245,-inf
2862,0.0,Asparagine,Pyruvate,Pseudomonas,2,48,0.06395658269874316,-1.1941147493461821,-inf
2863,1.22,Butyric acid,Pyruvate,Pseudomonas,2,48,,,0.08635983067474821
2864,0.0,Glycine,Pyruvate,Pseudomonas,2,48,0.030295223383569603,-1.5186258408603395,-inf
2865,0.0,Alanine,Pyruvate,Pseudomonas,2,48,0.04936999366197403,-1.3065369285343655,-inf
2866,27.9,beta-Hydroxybutyric acid,Pyruvate,Pseudomonas,2,48,,,1.4456042032735976
2867,0.0,Lactic acid,Pyruvate,Pseudomonas,2,48,0.0460038577309112,-1.3372057482967072,-inf
2868,1.24,Serine,Pyruvate,Pseudomonas,2,48,0.04600385773085858,-1.337205748297204,0.09342168516223506
2869,43.0,Acetic acid,Pyruvate,Pseudomonas,2,48,0.029173178073393924,-1.5350162570436423,1.6334684555795864
2870,0.0672,Methionine,Pyruvate,Pseudomonas,2,48,0.13688952788188935,-0.8636297743427548,-1.1726307269461749
2871,0.329,alpha-Ketoglutaric acid,Pyruvate,Pseudomonas,2,48,0.07181089987194911,-1.1438096310367452,-0.48280410205002566
2872,4.14,Acetyl-ornithine,Pyruvate,Pseudomonas,2,48,0.13240134663984326,-0.8781075977114332,0.617000341120899
2873,0.0,Hippuric acid,Pyruvate,Pseudomonas,2,48,,,-inf
2874,11.3,Citric acid,Pyruvate,Pseudomonas,2,48,0.08078726235660749,-1.0926571085857903,1.0530784434834197
2875,382.0,Pyruvic acid,Pyruvate,Pseudomonas,2,48,,,2.582063362911709
2876,1.25,Fumaric acid,Pyruvate,Pseudomonas,2,48,0.054980220214784215,-1.259793524989566,0.09691001300805642
2877,1.46,Propionic acid,Pyruvate,Pseudomonas,2,48,0.05834635614635486,-1.233986261382884,0.1643528557844371
2878,0.0,Putrescine,Pyruvate,Pseudomonas,2,48,0.1021061232559961,-0.9909482126971209,-inf
2879,0.107,Valeric acid,Pyruvate,Pseudomonas,2,48,,,-0.9706162223147904
2880,0.0,Valine,Succinate,Pputida,1,28,0.0986637151986769,-1.0058425351347122,-inf
2881,13.8,Propionic acid,Succinate,Pputida,1,28,0.058971415980668684,-1.2293584441196341,1.1398790864012365
2882,0.0,Pyruvic acid,Succinate,Pputida,1,28,0.04196043060157306,-1.377160063688024,-inf
2883,1.1,Acetyl-ornithine,Succinate,Pputida,1,28,0.12928348888089358,-0.8884569364172994,0.04139268515822508
2884,0.0,Alanine,Succinate,Pputida,1,28,0.04989889044515472,-1.3019091112684762,-inf
2885,0.0,Asparagine,Succinate,Pputida,1,28,0.06010548167258989,-1.2210859181537506,-inf
2886,5.65,Butyric acid,Succinate,Pputida,1,28,,,0.7520484478194386
2887,0.0,Serine,Succinate,Pputida,1,28,0.04649669336949103,-1.332577931033599,-inf
2888,0.0,Glycine,Succinate,Pputida,1,28,0.030619773682061258,-1.5139980235984105,-inf
2889,1.43,Valeric acid,Succinate,Pputida,1,28,,,0.1553360374650618
2890,0.156,Succinic acid,Succinate,Pputida,1,28,,,-0.8068754016455384
2891,0.213,Methionine,Succinate,Pputida,1,28,0.13381975164873383,-0.8734797804473557,-0.6716203965612623
2892,0.851,beta-Hydroxybutyric acid,Succinate,Pputida,1,28,,,-0.07007043991541213
2893,0.323,Hippuric acid,Succinate,Pputida,1,28,,,-0.4907974776688971
2894,5.38,Citric acid,Succinate,Pputida,1,28,0.07711646705174102,-1.1128528750476485,0.7307822756663892
2895,0.0,alpha-Ketoglutaric acid,Succinate,Pputida,1,28,0.06804394151631588,-1.1672105373697703,-inf
2896,0.0,Lactic acid,Succinate,Pputida,1,28,0.046496693369506126,-1.3325779310334578,-inf
2897,0.251,Fumaric acid,Succinate,Pputida,1,28,0.0510329561369649,-1.292149273980385,-0.6003262785189618
2898,182.0,Acetic acid,Succinate,Pputida,1,28,0.029485707990251075,-1.5303884397848417,2.2600713879850747
2899,0.0,Putrescine,Succinate,Pputida,1,28,0.09866371519863248,-1.0058425351349078,-inf
2900,0.0,Asparagine,Succinate,Pputida,2,28,0.06010548167258989,-1.2210859181537506,-inf
2901,0.0,Serine,Succinate,Pputida,2,28,0.04649669336949103,-1.332577931033599,-inf
2902,16.0,Propionic acid,Succinate,Pputida,2,28,0.058971415980668684,-1.2293584441196341,1.2041199826559248
2903,1840.0,Succinic acid,Succinate,Pputida,2,28,,,3.2648178230095364
2904,0.0,Valine,Succinate,Pputida,2,28,0.0986637151986769,-1.0058425351347122,-inf
2905,0.0,Putrescine,Succinate,Pputida,2,28,0.09866371519863248,-1.0058425351349078,-inf
2906,0.0,Glycine,Succinate,Pputida,2,28,0.030619773682061258,-1.5139980235984105,-inf
2907,1.96,Pyruvic acid,Succinate,Pputida,2,28,0.04196043060157306,-1.377160063688024,0.292256071356476
2908,0.0,alpha-Ketoglutaric acid,Succinate,Pputida,2,28,0.06804394151631588,-1.1672105373697703,-inf
2909,0.0,Alanine,Succinate,Pputida,2,28,0.04989889044515472,-1.3019091112684762,-inf
2910,1.1,beta-Hydroxybutyric acid,Succinate,Pputida,2,28,,,0.04139268515822508
2911,7.22,Citric acid,Succinate,Pputida,2,28,0.07711646705174102,-1.1128528750476485,0.8585371975696391
2912,0.0,Lactic acid,Succinate,Pputida,2,28,0.046496693369506126,-1.3325779310334578,-inf
2913,0.182,Methionine,Succinate,Pputida,2,28,0.13381975164873383,-0.8734797804473557,-0.7399286120149252
2914,1.39,Valeric acid,Succinate,Pputida,2,28,,,0.14301480025409505
2915,0.475,Hippuric acid,Succinate,Pputida,2,28,,,-0.3233063903751334
2916,6.79,Butyric acid,Succinate,Pputida,2,28,,,0.8318697742805017
2917,1.64,Acetyl-ornithine,Succinate,Pputida,2,28,0.12928348888089358,-0.8884569364172994,0.21484384804769785
2918,210.0,Acetic acid,Succinate,Pputida,2,28,0.029485707990251075,-1.5303884397848417,2.322219294733919
2919,9.49,Fumaric acid,Succinate,Pputida,2,28,0.0510329561369649,-1.292149273980385,0.9772662124272927
2920,0.0,Valine,Succinate,Pputida,1,48,0.0986637151986769,-1.0058425351347122,-inf
2921,0.0,Lactic acid,Succinate,Pputida,1,48,0.046496693369506126,-1.3325779310334578,-inf
2922,0.872,beta-Hydroxybutyric acid,Succinate,Pputida,1,48,,,-0.05948351506743278
2923,0.0,alpha-Ketoglutaric acid,Succinate,Pputida,1,48,0.06804394151631588,-1.1672105373697703,-inf
2924,0.0,Serine,Succinate,Pputida,1,48,0.04649669336949103,-1.332577931033599,-inf
2925,162.0,Acetic acid,Succinate,Pputida,1,48,0.029485707990251075,-1.5303884397848417,2.2095150145426308
2926,0.0,Asparagine,Succinate,Pputida,1,48,0.06010548167258989,-1.2210859181537506,-inf
2927,6.69,Butyric acid,Succinate,Pputida,1,48,,,0.8254261177678232
2928,0.0,Glycine,Succinate,Pputida,1,48,0.030619773682061258,-1.5139980235984105,-inf
2929,0.0,Alanine,Succinate,Pputida,1,48,0.04989889044515472,-1.3019091112684762,-inf
2930,376.0,Succinic acid,Succinate,Pputida,1,48,,,2.575187844927661
2931,17.0,Propionic acid,Succinate,Pputida,1,48,0.058971415980668684,-1.2293584441196341,1.2304489213782739
2932,1.98,Fumaric acid,Succinate,Pputida,1,48,0.0510329561369649,-1.292149273980385,0.2966651902615311
2933,1.56,Valeric acid,Succinate,Pputida,1,48,,,0.1931245983544616
2934,0.0,Pyruvic acid,Succinate,Pputida,1,48,0.04196043060157306,-1.377160063688024,-inf
2935,0.0,Putrescine,Succinate,Pputida,1,48,0.09866371519863248,-1.0058425351349078,-inf
2936,1.58,Acetyl-ornithine,Succinate,Pputida,1,48,0.12928348888089358,-0.8884569364172994,0.19865708695442263
2937,4.16,Citric acid,Succinate,Pputida,1,48,0.07711646705174102,-1.1128528750476485,0.6190933306267428
2938,0.125,Methionine,Succinate,Pputida,1,48,0.13381975164873383,-0.8734797804473557,-0.9030899869919435
2939,0.504,Hippuric acid,Succinate,Pputida,1,48,,,-0.2975694635544747
2940,0.0,Pyruvic acid,Succinate,Pputida,2,48,0.04196043060157306,-1.377160063688024,-inf
2941,0.0,Valine,Succinate,Pputida,2,48,0.0986637151986769,-1.0058425351347122,-inf
2942,0.0,Alanine,Succinate,Pputida,2,48,0.04989889044515472,-1.3019091112684762,-inf
2943,0.561,beta-Hydroxybutyric acid,Succinate,Pputida,2,48,,,-0.25103713874383854
2944,0.0,Lactic acid,Succinate,Pputida,2,48,0.046496693369506126,-1.3325779310334578,-inf
2945,0.66,Serine,Succinate,Pputida,2,48,0.04649669336949103,-1.332577931033599,-0.1804560644581313
2946,0.0,Glycine,Succinate,Pputida,2,48,0.030619773682061258,-1.5139980235984105,-inf
2947,0.0,alpha-Ketoglutaric acid,Succinate,Pputida,2,48,0.06804394151631588,-1.1672105373697703,-inf
2948,2.15,Acetyl-ornithine,Succinate,Pputida,2,48,0.12928348888089358,-0.8884569364172994,0.33243845991560533
2949,0.397,Fumaric acid,Succinate,Pputida,2,48,0.0510329561369649,-1.292149273980385,-0.40120949323688493
2950,244.0,Acetic acid,Succinate,Pputida,2,48,0.029485707990251075,-1.5303884397848417,2.387389826338729
2951,0.588,Succinic acid,Succinate,Pputida,2,48,,,-0.23062267392386154
2952,7.01,Butyric acid,Succinate,Pputida,2,48,,,0.8457180179666587
2953,0.0,Putrescine,Succinate,Pputida,2,48,0.09866371519863248,-1.0058425351349078,-inf
2954,0.376,Hippuric acid,Succinate,Pputida,2,48,,,-0.42481215507233894
2955,0.0,Asparagine,Succinate,Pputida,2,48,0.06010548167258989,-1.2210859181537506,-inf
2956,17.6,Propionic acid,Succinate,Pputida,2,48,0.058971415980668684,-1.2293584441196341,1.24551266781415
2957,0.193,Methionine,Succinate,Pputida,2,48,0.13381975164873383,-0.8734797804473557,-0.7144426909922262
2958,1.63,Valeric acid,Succinate,Pputida,2,48,,,0.21218760440395779
2959,1.19,Citric acid,Succinate,Pputida,2,48,0.07711646705174102,-1.1128528750476485,0.07554696139253074
2960,0.0,Valine,Succinate,Pseudomonas,1,28,0.0986637151986769,-1.0058425351347122,-inf
2961,0.664,Serine,Succinate,Pseudomonas,1,28,0.04649669336949103,-1.332577931033599,-0.1778319206319825
2962,0.0,Glycine,Succinate,Pseudomonas,1,28,0.030619773682061258,-1.5139980235984105,-inf
2963,0.0,Asparagine,Succinate,Pseudomonas,1,28,0.06010548167258989,-1.2210859181537506,-inf
2964,5.75,Butyric acid,Succinate,Pseudomonas,1,28,,,0.7596678446896304
2965,0.0,Alanine,Succinate,Pseudomonas,1,28,0.04989889044515472,-1.3019091112684762,-inf
2966,12.4,Fumaric acid,Succinate,Pseudomonas,1,28,0.0510329561369649,-1.292149273980385,1.0934216851622351
2967,140.0,Acetic acid,Succinate,Pseudomonas,1,28,0.029485707990251075,-1.5303884397848417,2.146128035678238
2968,0.83,beta-Hydroxybutyric acid,Succinate,Pseudomonas,1,28,,,-0.08092190762392612
