,Sample_id,Carbon source,Hours,AUC [gDW*h/L],Bioreactor,Timepoint,Metabolite,Z-score
4560,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Sebacoyl-l-carnitine (c10-dc),-0.5787414837031536
4561,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),0.8617860323712649
4562,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Sebacoyl-l-carnitine (c10-dc),-1.9036595899957791
4563,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Sebacoyl-l-carnitine (c10-dc),-0.5602092076571865
4564,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),-0.8907330678308707
4565,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),1.7486702369562015
4566,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Sebacoyl-l-carnitine (c10-dc),1.229242783572812
4567,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Sebacoyl-l-carnitine (c10-dc),-1.579011889031908
4568,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Sebacoyl-l-carnitine (c10-dc),0.0607810435139918
4569,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Sebacoyl-l-carnitine (c10-dc),-0.1379022167712254
4570,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Sebacoyl-l-carnitine (c10-dc),0.0930950688908073
4571,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Sebacoyl-l-carnitine (c10-dc),0.2245916137400825
4572,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),0.905058157909033
4573,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Sebacoyl-l-carnitine (c10-dc),-0.4929673552818062
4574,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Sebacoyl-l-carnitine (c10-dc),-0.3934708190040563
4575,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Sebacoyl-l-carnitine (c10-dc),-0.6166621426122183
4576,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Sebacoyl-l-carnitine (c10-dc),0.0434582545480705
4577,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Sebacoyl-l-carnitine (c10-dc),0.5333217003402216
4578,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Sebacoyl-l-carnitine (c10-dc),-1.3510631728985472
4579,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),-0.2233050364886075
4580,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Sebacoyl-l-carnitine (c10-dc),0.1594353533897321
4581,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Sebacoyl-l-carnitine (c10-dc),1.440901449472375
4582,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Sebacoyl-l-carnitine (c10-dc),-1.053422204280114
4583,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Sebacoyl-l-carnitine (c10-dc),0.006498498601325
4584,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Sebacoyl-l-carnitine (c10-dc),0.1349208346819388
4585,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Sebacoyl-l-carnitine (c10-dc),0.952837118643154
4586,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Sebacoyl-l-carnitine (c10-dc),-1.026735322992666
4587,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Sebacoyl-l-carnitine (c10-dc),-0.2389688078855086
4588,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Sebacoyl-l-carnitine (c10-dc),0.8817288632846524
4589,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Sebacoyl-l-carnitine (c10-dc),1.1700469138482446
4590,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Serine,0.9198063917248696
4591,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Serine,1.7680357578048245
4592,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Serine,0.7589367590665156
4593,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Serine,-0.478468200379164
4594,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Serine,-0.966427854011423
4595,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Serine,-0.9910961448003026
4596,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Serine,-0.826936768728779
4597,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Serine,-0.8154288914980997
4598,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Serine,-0.088282173355789
4599,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Serine,-0.521585503671744
4600,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Serine,-0.8940237920385028
4601,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Serine,-1.167216098113374
4602,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Serine,1.1957255773449806
4603,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Serine,0.0794584380528491
4604,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Serine,-1.00689524301741
4605,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Serine,1.237440225085458
4606,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Serine,
4607,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Serine,1.1906910062936489
4608,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Serine,-0.3833816838340346
4609,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Serine,-1.0400533338881734
4610,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Serine,
4611,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Serine,-0.4953871149682745
4612,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Serine,-0.8904174913077783
4613,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Serine,0.954983194931726
4614,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Serine,2.6022234939989937
4615,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Serine,-0.9418509835774714
4616,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Serine,-0.8396668208389692
4617,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Serine,-0.6629595858136296
4618,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Serine,-0.9052956979376048
4619,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Serine,0.1353840673368298
4620,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Serine,1.5132448240457173
4621,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Serine,-0.2623250133690211
4622,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Serine,-0.3964591606113571
4623,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Serine,-0.9780537587672912
4624,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Serine,-0.9211125182484776
4625,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Serine,-0.6913249489087413
4626,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Serine,1.2809174778782118
4627,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Serine,-0.0106982025672008
4628,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Serine,0.3215979462416495
4629,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Serine,-1.1675207580129263
4630,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Serine,1.5063363310637528
4631,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Serine,-1.1674025290801182
4632,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Serine,1.1603697089316007
4633,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Serine,0.5745535152201652
4634,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Serine,0.6190001137369907
4635,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Stearoylcarnitine (c18),-0.3272572560136229
4636,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Stearoylcarnitine (c18),-0.4568054890533517
4637,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Stearoylcarnitine (c18),0.3226884682196455
4638,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Stearoylcarnitine (c18),-0.5010646456751083
4639,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Stearoylcarnitine (c18),-1.1689836278619292
4640,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Stearoylcarnitine (c18),-0.6700317607883334
4641,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Stearoylcarnitine (c18),-0.3090980135499702
4642,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Stearoylcarnitine (c18),0.0379868902473454
4643,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Stearoylcarnitine (c18),-0.9812005847105946
4644,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Stearoylcarnitine (c18),-0.6296843166087718
4645,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Stearoylcarnitine (c18),-0.4378262758014736
4646,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Stearoylcarnitine (c18),-0.8840799543498159
4647,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Stearoylcarnitine (c18),1.4523636308786692
4648,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Stearoylcarnitine (c18),0.0510140540285323
4649,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Stearoylcarnitine (c18),-0.2261518544281097
4650,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Stearoylcarnitine (c18),0.2070495186446626
4651,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Stearoylcarnitine (c18),-0.5862072054818498
4652,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Stearoylcarnitine (c18),-0.0654909964445013
4653,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Stearoylcarnitine (c18),-0.8786299118860185
4654,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Stearoylcarnitine (c18),-0.6478896688817333
4655,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Stearoylcarnitine (c18),-0.2038456535999924
4656,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Stearoylcarnitine (c18),0.0881657857356207
4657,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Stearoylcarnitine (c18),-1.1457616638697914
4658,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Stearoylcarnitine (c18),3.4676750865956536
4659,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Stearoylcarnitine (c18),3.8036681602742783
4660,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Stearoylcarnitine (c18),0.2201466015943522
4661,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Stearoylcarnitine (c18),-0.4331077502692619
4662,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Stearoylcarnitine (c18),-0.795256374777582
4663,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Stearoylcarnitine (c18),-0.1016631196126928
4664,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Stearoylcarnitine (c18),-0.1638888564725287
4665,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Stearoylcarnitine (c18),0.188116505799194
4666,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Stearoylcarnitine (c18),0.4285200226363451
4667,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Stearoylcarnitine (c18),-0.327662379382356
4668,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Stearoylcarnitine (c18),0.1106485943395869
4669,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Stearoylcarnitine (c18),-0.4898220190377797
4670,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Stearoylcarnitine (c18),0.1805653061051724
4671,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Stearoylcarnitine (c18),0.714053536656325
4672,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Stearoylcarnitine (c18),0.1381861469253132
4673,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Stearoylcarnitine (c18),-0.2535809855475399
4674,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Stearoylcarnitine (c18),-0.5360956813594112
4675,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Stearoylcarnitine (c18),0.5161661308149387
4676,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Stearoylcarnitine (c18),-0.4939088823343325
4677,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Stearoylcarnitine (c18),2.0992020416293355
4678,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Stearoylcarnitine (c18),-0.4012515533174799
4679,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Stearoylcarnitine (c18),0.0900299999909694
4680,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Succinate,-0.4310087567615091
4681,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Succinate,-0.840723526148164
4682,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Succinate,
4683,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Succinate,
4684,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Succinate,
4685,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Succinate,
4686,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Succinate,
4687,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Succinate,-0.8108816369762537
4688,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Succinate,
4689,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Succinate,1.4427715179464706
4690,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Succinate,-0.8440640941775033
4691,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Succinate,
4692,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Succinate,
4693,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Succinate,0.2733267505339293
4694,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Succinate,-0.8402504956019045
4695,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Succinate,-0.8383493968057024
4696,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Succinate,1.5157152361991924
4697,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Succinate,-0.8312105753826216
4698,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Succinate,1.455501561282519
4699,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Succinate,-0.8417977819351856
4700,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Succinate,1.4775173609613643
4701,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Succinate,1.0562006727400373
4702,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Succinate,
4703,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Succinate,
4704,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Succinate,
4705,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Succinate,
4706,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Succinate,-0.5014092126248166
4707,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Succinate,1.4897349647907128
4708,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Succinate,
4709,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Succinate,1.4982784800875644
4710,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Succinate,-0.8138200663173039
4711,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Succinate,
4712,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Succinate,0.2889530842713522
4713,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Succinate,-0.8041516791028301
4714,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Succinate,
4715,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Succinate,-0.7735674651169604
4716,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Succinate,-0.8386850674585924
4717,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Succinate,
4718,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Succinate,
4719,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Succinate,
4720,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Succinate,-0.8307169665100967
4721,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Succinate,-0.7453646748433825
4722,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Succinate,
4723,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Succinate,-0.0927548999927344
4724,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Succinate,1.180756666942419
4725,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Thiamine monophosphate,-1.6352880187445296
4726,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Thiamine monophosphate,-1.644451992391803
4727,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Thiamine monophosphate,-1.5401232686638993
4728,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Thiamine monophosphate,
4729,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Thiamine monophosphate,
4730,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Thiamine monophosphate,
4731,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Thiamine monophosphate,
4732,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Thiamine monophosphate,0.5870508461626667
4733,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Thiamine monophosphate,
4734,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Thiamine monophosphate,
4735,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Thiamine monophosphate,0.5729746592224133
4736,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Thiamine monophosphate,
4737,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Thiamine monophosphate,
4738,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Thiamine monophosphate,
4739,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Thiamine monophosphate,0.5696218988184774
4740,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Thiamine monophosphate,
4741,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Thiamine monophosphate,
4742,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Thiamine monophosphate,
4743,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Thiamine monophosphate,
4744,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Thiamine monophosphate,
4745,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Thiamine monophosphate,
4746,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Thiamine monophosphate,
4747,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Thiamine monophosphate,-0.6338620354495949
4748,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Thiamine monophosphate,0.9730378271400076
4749,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Thiamine monophosphate,
4750,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Thiamine monophosphate,0.8812611713643936
4751,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Thiamine monophosphate,0.4431524316414939
4752,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Thiamine monophosphate,
4753,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Thiamine monophosphate,
4754,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Thiamine monophosphate,
4755,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Thiamine monophosphate,
4756,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Thiamine monophosphate,
4757,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Thiamine monophosphate,
4758,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Thiamine monophosphate,0.3283947055455606
4759,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Thiamine monophosphate,
4760,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Thiamine monophosphate,0.8805858504195242
