Well,OD,Time,Strain,Carbon_Source,Replicate
G07,0.2822,41.5,Pputida,Glycerol,2
G07,0.2832,41.66666667,Pputida,Glycerol,2
G07,0.2955,41.83333333,Pputida,Glycerol,2
G07,0.301,42,Pputida,Glycerol,2
G07,0.3082,42.16666667,Pputida,Glycerol,2
G07,0.297,42.33333333,Pputida,Glycerol,2
G07,0.312,42.5,Pputida,Glycerol,2
G07,0.3018,42.66666667,Pputida,Glycerol,2
G07,0.3138,42.83333333,Pputida,Glycerol,2
G07,0.3032,43,Pputida,Glycerol,2
G07,0.3085,43.16666667,Pputida,Glycerol,2
G07,0.3428,43.33333333,Pputida,Glycerol,2
G07,0.3071,43.5,Pputida,Glycerol,2
G07,0.3165,43.66666667,Pputida,Glycerol,2
G07,0.3087,43.83333333,Pputida,Glycerol,2
G07,0.2882,44,Pputida,Glycerol,2
G07,0.2826,44.16666667,Pputida,Glycerol,2
G07,0.2835,44.33333333,Pputida,Glycerol,2
G07,0.2953,44.5,Pputida,Glycerol,2
G07,0.3189,44.66666667,Pputida,Glycerol,2
G07,0.3017,44.83333333,Pputida,Glycerol,2
G07,0.2884,45,Pputida,Glycerol,2
G07,0.2987,45.16666667,Pputida,Glycerol,2
G07,0.2968,45.33333333,Pputida,Glycerol,2
G07,0.2872,45.5,Pputida,Glycerol,2
G07,0.279,45.66666667,Pputida,Glycerol,2
G07,0.286,45.83333333,Pputida,Glycerol,2
G07,0.3054,46,Pputida,Glycerol,2
G07,0.3012,46.16666667,Pputida,Glycerol,2
G07,0.3023,46.33333333,Pputida,Glycerol,2
G07,0.3099,46.5,Pputida,Glycerol,2
G07,0.2906,46.66666667,Pputida,Glycerol,2
G07,0.2991,46.83333333,Pputida,Glycerol,2
G07,0.2868,47,Pputida,Glycerol,2
G07,0.3015,47.16666667,Pputida,Glycerol,2
G07,0.2861,47.33333333,Pputida,Glycerol,2
G07,0.2896,47.5,Pputida,Glycerol,2
G07,0.2866,47.66666667,Pputida,Glycerol,2
G07,0.2987,47.83333333,Pputida,Glycerol,2
G07,0.3005,48,Pputida,Glycerol,2
H07,0.0372,0,Psuedomonas,Glycerol,2
H07,0.0362,0.166666667,Psuedomonas,Glycerol,2
H07,0.0363,0.333333333,Psuedomonas,Glycerol,2
H07,0.0361,0.5,Psuedomonas,Glycerol,2
H07,0.0365,0.666666667,Psuedomonas,Glycerol,2
H07,0.0365,0.833333333,Psuedomonas,Glycerol,2
H07,0.0366,1,Psuedomonas,Glycerol,2
H07,0.0366,1.166666667,Psuedomonas,Glycerol,2
H07,0.0366,1.333333333,Psuedomonas,Glycerol,2
H07,0.0366,1.5,Psuedomonas,Glycerol,2
H07,0.0368,1.666666667,Psuedomonas,Glycerol,2
H07,0.0367,1.833333333,Psuedomonas,Glycerol,2
H07,0.0366,2,Psuedomonas,Glycerol,2
H07,0.0369,2.166666667,Psuedomonas,Glycerol,2
H07,0.0366,2.333333333,Psuedomonas,Glycerol,2
H07,0.0369,2.5,Psuedomonas,Glycerol,2
H07,0.0369,2.666666667,Psuedomonas,Glycerol,2
H07,0.037,2.833333333,Psuedomonas,Glycerol,2
H07,0.0369,3,Psuedomonas,Glycerol,2
H07,0.0371,3.166666667,Psuedomonas,Glycerol,2
H07,0.037,3.333333333,Psuedomonas,Glycerol,2
H07,0.0371,3.5,Psuedomonas,Glycerol,2
H07,0.0372,3.666666667,Psuedomonas,Glycerol,2
H07,0.0373,3.833333333,Psuedomonas,Glycerol,2
H07,0.0375,4,Psuedomonas,Glycerol,2
H07,0.0375,4.166666667,Psuedomonas,Glycerol,2
H07,0.0375,4.333333333,Psuedomonas,Glycerol,2
H07,0.0376,4.5,Psuedomonas,Glycerol,2
H07,0.0375,4.666666667,Psuedomonas,Glycerol,2
H07,0.0374,4.833333333,Psuedomonas,Glycerol,2
H07,0.0374,5,Psuedomonas,Glycerol,2
H07,0.0375,5.166666667,Psuedomonas,Glycerol,2
H07,0.0374,5.333333333,Psuedomonas,Glycerol,2
H07,0.0375,5.5,Psuedomonas,Glycerol,2
H07,0.0376,5.666666667,Psuedomonas,Glycerol,2
H07,0.0375,5.833333333,Psuedomonas,Glycerol,2
H07,0.0377,6,Psuedomonas,Glycerol,2
H07,0.0379,6.166666667,Psuedomonas,Glycerol,2
H07,0.038,6.333333333,Psuedomonas,Glycerol,2
H07,0.0382,6.5,Psuedomonas,Glycerol,2
H07,0.0382,6.666666667,Psuedomonas,Glycerol,2
H07,0.0383,6.833333333,Psuedomonas,Glycerol,2
H07,0.0383,7,Psuedomonas,Glycerol,2
H07,0.0382,7.166666667,Psuedomonas,Glycerol,2
H07,0.0382,7.333333333,Psuedomonas,Glycerol,2
H07,0.0382,7.5,Psuedomonas,Glycerol,2
H07,0.0383,7.666666667,Psuedomonas,Glycerol,2
H07,0.0384,7.833333333,Psuedomonas,Glycerol,2
H07,0.0384,8,Psuedomonas,Glycerol,2
H07,0.0386,8.166666667,Psuedomonas,Glycerol,2
H07,0.0386,8.333333333,Psuedomonas,Glycerol,2
H07,0.0386,8.5,Psuedomonas,Glycerol,2
H07,0.0388,8.666666667,Psuedomonas,Glycerol,2
H07,0.039,8.833333333,Psuedomonas,Glycerol,2
H07,0.0392,9,Psuedomonas,Glycerol,2
H07,0.0392,9.166666667,Psuedomonas,Glycerol,2
H07,0.0395,9.333333333,Psuedomonas,Glycerol,2
H07,0.0395,9.5,Psuedomonas,Glycerol,2
H07,0.0397,9.666666667,Psuedomonas,Glycerol,2
H07,0.0398,9.833333333,Psuedomonas,Glycerol,2
H07,0.04,10,Psuedomonas,Glycerol,2
H07,0.0401,10.16666667,Psuedomonas,Glycerol,2
H07,0.0403,10.33333333,Psuedomonas,Glycerol,2
H07,0.0405,10.5,Psuedomonas,Glycerol,2
H07,0.0405,10.66666667,Psuedomonas,Glycerol,2
H07,0.0408,10.83333333,Psuedomonas,Glycerol,2
H07,0.0411,11,Psuedomonas,Glycerol,2
H07,0.0412,11.16666667,Psuedomonas,Glycerol,2
H07,0.0413,11.33333333,Psuedomonas,Glycerol,2
H07,0.0417,11.5,Psuedomonas,Glycerol,2
H07,0.0418,11.66666667,Psuedomonas,Glycerol,2
H07,0.0421,11.83333333,Psuedomonas,Glycerol,2
H07,0.0424,12,Psuedomonas,Glycerol,2
H07,0.0424,12.16666667,Psuedomonas,Glycerol,2
H07,0.0425,12.33333333,Psuedomonas,Glycerol,2
H07,0.043,12.5,Psuedomonas,Glycerol,2
H07,0.0432,12.66666667,Psuedomonas,Glycerol,2
H07,0.0436,12.83333333,Psuedomonas,Glycerol,2
H07,0.0438,13,Psuedomonas,Glycerol,2
H07,0.044,13.16666667,Psuedomonas,Glycerol,2
H07,0.0443,13.33333333,Psuedomonas,Glycerol,2
H07,0.0446,13.5,Psuedomonas,Glycerol,2
H07,0.0449,13.66666667,Psuedomonas,Glycerol,2
H07,0.0453,13.83333333,Psuedomonas,Glycerol,2
H07,0.0456,14,Psuedomonas,Glycerol,2
H07,0.0461,14.16666667,Psuedomonas,Glycerol,2
H07,0.046,14.33333333,Psuedomonas,Glycerol,2
H07,0.0467,14.5,Psuedomonas,Glycerol,2
H07,0.0471,14.66666667,Psuedomonas,Glycerol,2
H07,0.0474,14.83333333,Psuedomonas,Glycerol,2
H07,0.0478,15,Psuedomonas,Glycerol,2
H07,0.0484,15.16666667,Psuedomonas,Glycerol,2
H07,0.0487,15.33333333,Psuedomonas,Glycerol,2
H07,0.0494,15.5,Psuedomonas,Glycerol,2
H07,0.0495,15.66666667,Psuedomonas,Glycerol,2
H07,0.05,15.83333333,Psuedomonas,Glycerol,2
H07,0.0505,16,Psuedomonas,Glycerol,2
H07,0.0511,16.16666667,Psuedomonas,Glycerol,2
H07,0.0517,16.33333333,Psuedomonas,Glycerol,2
H07,0.0519,16.5,Psuedomonas,Glycerol,2
H07,0.0526,16.66666667,Psuedomonas,Glycerol,2
H07,0.053,16.83333333,Psuedomonas,Glycerol,2
H07,0.0536,17,Psuedomonas,Glycerol,2
H07,0.0541,17.16666667,Psuedomonas,Glycerol,2
H07,0.0549,17.33333333,Psuedomonas,Glycerol,2
H07,0.0555,17.5,Psuedomonas,Glycerol,2
H07,0.0562,17.66666667,Psuedomonas,Glycerol,2
H07,0.0567,17.83333333,Psuedomonas,Glycerol,2
H07,0.0573,18,Psuedomonas,Glycerol,2
H07,0.0582,18.16666667,Psuedomonas,Glycerol,2
H07,0.059,18.33333333,Psuedomonas,Glycerol,2
H07,0.0595,18.5,Psuedomonas,Glycerol,2
H07,0.0602,18.66666667,Psuedomonas,Glycerol,2
H07,0.0613,18.83333333,Psuedomonas,Glycerol,2
H07,0.0622,19,Psuedomonas,Glycerol,2
H07,0.0628,19.16666667,Psuedomonas,Glycerol,2
H07,0.064,19.33333333,Psuedomonas,Glycerol,2
H07,0.0649,19.5,Psuedomonas,Glycerol,2
H07,0.0659,19.66666667,Psuedomonas,Glycerol,2
H07,0.0672,19.83333333,Psuedomonas,Glycerol,2
H07,0.0681,20,Psuedomonas,Glycerol,2
H07,0.0693,20.16666667,Psuedomonas,Glycerol,2
H07,0.0708,20.33333333,Psuedomonas,Glycerol,2
H07,0.0723,20.5,Psuedomonas,Glycerol,2
H07,0.0739,20.66666667,Psuedomonas,Glycerol,2
H07,0.0759,20.83333333,Psuedomonas,Glycerol,2
H07,0.0768,21,Psuedomonas,Glycerol,2
H07,0.0784,21.16666667,Psuedomonas,Glycerol,2
H07,0.0793,21.33333333,Psuedomonas,Glycerol,2
H07,0.0814,21.5,Psuedomonas,Glycerol,2
H07,0.0837,21.66666667,Psuedomonas,Glycerol,2
H07,0.0855,21.83333333,Psuedomonas,Glycerol,2
H07,0.0884,22,Psuedomonas,Glycerol,2
H07,0.0907,22.16666667,Psuedomonas,Glycerol,2
H07,0.092,22.33333333,Psuedomonas,Glycerol,2
H07,0.0946,22.5,Psuedomonas,Glycerol,2
H07,0.096,22.66666667,Psuedomonas,Glycerol,2
H07,0.0989,22.83333333,Psuedomonas,Glycerol,2
H07,0.1012,23,Psuedomonas,Glycerol,2
H07,0.1029,23.16666667,Psuedomonas,Glycerol,2
H07,0.1043,23.33333333,Psuedomonas,Glycerol,2
H07,0.107,23.5,Psuedomonas,Glycerol,2
H07,0.1082,23.66666667,Psuedomonas,Glycerol,2
H07,0.1111,23.83333333,Psuedomonas,Glycerol,2
H07,0.1124,24,Psuedomonas,Glycerol,2
H07,0.1163,24.16666667,Psuedomonas,Glycerol,2
H07,0.1187,24.33333333,Psuedomonas,Glycerol,2
H07,0.1206,24.5,Psuedomonas,Glycerol,2
H07,0.1219,24.66666667,Psuedomonas,Glycerol,2
H07,0.1235,24.83333333,Psuedomonas,Glycerol,2
H07,0.124,25,Psuedomonas,Glycerol,2
H07,0.1279,25.16666667,Psuedomonas,Glycerol,2
H07,0.1289,25.33333333,Psuedomonas,Glycerol,2
H07,0.1309,25.5,Psuedomonas,Glycerol,2
H07,0.1331,25.66666667,Psuedomonas,Glycerol,2
H07,0.1349,25.83333333,Psuedomonas,Glycerol,2
H07,0.1369,26,Psuedomonas,Glycerol,2
H07,0.138,26.16666667,Psuedomonas,Glycerol,2
H07,0.1387,26.33333333,Psuedomonas,Glycerol,2
H07,0.1391,26.5,Psuedomonas,Glycerol,2
H07,0.1404,26.66666667,Psuedomonas,Glycerol,2
H07,0.1442,26.83333333,Psuedomonas,Glycerol,2
H07,0.1457,27,Psuedomonas,Glycerol,2
H07,0.1466,27.16666667,Psuedomonas,Glycerol,2
H07,0.1475,27.33333333,Psuedomonas,Glycerol,2
H07,0.1488,27.5,Psuedomonas,Glycerol,2
H07,0.1501,27.66666667,Psuedomonas,Glycerol,2
H07,0.1528,27.83333333,Psuedomonas,Glycerol,2
H07,0.1536,28,Psuedomonas,Glycerol,2
H07,0.1556,28.16666667,Psuedomonas,Glycerol,2
H07,0.158,28.33333333,Psuedomonas,Glycerol,2
H07,0.1606,28.5,Psuedomonas,Glycerol,2
H07,0.1605,28.66666667,Psuedomonas,Glycerol,2
H07,0.1631,28.83333333,Psuedomonas,Glycerol,2
H07,0.1659,29,Psuedomonas,Glycerol,2
H07,0.1681,29.16666667,Psuedomonas,Glycerol,2
H07,0.1684,29.33333333,Psuedomonas,Glycerol,2
H07,0.1699,29.5,Psuedomonas,Glycerol,2
H07,0.172,29.66666667,Psuedomonas,Glycerol,2
H07,0.174,29.83333333,Psuedomonas,Glycerol,2
H07,0.1753,30,Psuedomonas,Glycerol,2
H07,0.1772,30.16666667,Psuedomonas,Glycerol,2
H07,0.1765,30.33333333,Psuedomonas,Glycerol,2
H07,0.1795,30.5,Psuedomonas,Glycerol,2
H07,0.1815,30.66666667,Psuedomonas,Glycerol,2
H07,0.1829,30.83333333,Psuedomonas,Glycerol,2
H07,0.1859,31,Psuedomonas,Glycerol,2
H07,0.1859,31.16666667,Psuedomonas,Glycerol,2
H07,0.189,31.33333333,Psuedomonas,Glycerol,2
H07,0.193,31.5,Psuedomonas,Glycerol,2
H07,0.1929,31.66666667,Psuedomonas,Glycerol,2
H07,0.1948,31.83333333,Psuedomonas,Glycerol,2
H07,0.1982,32,Psuedomonas,Glycerol,2
H07,0.1992,32.16666667,Psuedomonas,Glycerol,2
H07,0.2018,32.33333333,Psuedomonas,Glycerol,2
H07,0.2031,32.5,Psuedomonas,Glycerol,2
H07,0.2092,32.66666667,Psuedomonas,Glycerol,2
H07,0.2132,32.83333333,Psuedomonas,Glycerol,2
H07,0.2185,33,Psuedomonas,Glycerol,2
H07,0.2264,33.16666667,Psuedomonas,Glycerol,2
H07,0.2371,33.33333333,Psuedomonas,Glycerol,2
H07,0.2465,33.5,Psuedomonas,Glycerol,2
H07,0.2554,33.66666667,Psuedomonas,Glycerol,2
H07,0.26,33.83333333,Psuedomonas,Glycerol,2
H07,0.2604,34,Psuedomonas,Glycerol,2
H07,0.2624,34.16666667,Psuedomonas,Glycerol,2
H07,0.2681,34.33333333,Psuedomonas,Glycerol,2
H07,0.2689,34.5,Psuedomonas,Glycerol,2
H07,0.2736,34.66666667,Psuedomonas,Glycerol,2
H07,0.276,34.83333333,Psuedomonas,Glycerol,2
H07,0.2817,35,Psuedomonas,Glycerol,2
H07,0.2883,35.16666667,Psuedomonas,Glycerol,2
H07,0.297,35.33333333,Psuedomonas,Glycerol,2
H07,0.3023,35.5,Psuedomonas,Glycerol,2
H07,0.3042,35.66666667,Psuedomonas,Glycerol,2
H07,0.3061,35.83333333,Psuedomonas,Glycerol,2
H07,0.3083,36,Psuedomonas,Glycerol,2
H07,0.3097,36.16666667,Psuedomonas,Glycerol,2
H07,0.3137,36.33333333,Psuedomonas,Glycerol,2
H07,0.3219,36.5,Psuedomonas,Glycerol,2
H07,0.3319,36.66666667,Psuedomonas,Glycerol,2
H07,0.3309,36.83333333,Psuedomonas,Glycerol,2
H07,0.3371,37,Psuedomonas,Glycerol,2
H07,0.3436,37.16666667,Psuedomonas,Glycerol,2
H07,0.3435,37.33333333,Psuedomonas,Glycerol,2
H07,0.3419,37.5,Psuedomonas,Glycerol,2
H07,0.3392,37.66666667,Psuedomonas,Glycerol,2
H07,0.3391,37.83333333,Psuedomonas,Glycerol,2
H07,0.3469,38,Psuedomonas,Glycerol,2
H07,0.3484,38.16666667,Psuedomonas,Glycerol,2
H07,0.3537,38.33333333,Psuedomonas,Glycerol,2
H07,0.3533,38.5,Psuedomonas,Glycerol,2
H07,0.3531,38.66666667,Psuedomonas,Glycerol,2
H07,0.3541,38.83333333,Psuedomonas,Glycerol,2
H07,0.3501,39,Psuedomonas,Glycerol,2
H07,0.371,39.16666667,Psuedomonas,Glycerol,2
H07,0.3725,39.33333333,Psuedomonas,Glycerol,2
H07,0.3779,39.5,Psuedomonas,Glycerol,2
H07,0.382,39.66666667,Psuedomonas,Glycerol,2
H07,0.376,39.83333333,Psuedomonas,Glycerol,2
H07,0.3852,40,Psuedomonas,Glycerol,2
H07,0.3916,40.16666667,Psuedomonas,Glycerol,2
H07,0.3923,40.33333333,Psuedomonas,Glycerol,2
H07,0.3999,40.5,Psuedomonas,Glycerol,2
H07,0.4076,40.66666667,Psuedomonas,Glycerol,2
H07,0.4093,40.83333333,Psuedomonas,Glycerol,2
H07,0.4117,41,Psuedomonas,Glycerol,2
H07,0.414,41.16666667,Psuedomonas,Glycerol,2
H07,0.4195,41.33333333,Psuedomonas,Glycerol,2
H07,0.4206,41.5,Psuedomonas,Glycerol,2
H07,0.4196,41.66666667,Psuedomonas,Glycerol,2
H07,0.4245,41.83333333,Psuedomonas,Glycerol,2
H07,0.4259,42,Psuedomonas,Glycerol,2
H07,0.43,42.16666667,Psuedomonas,Glycerol,2
H07,0.4279,42.33333333,Psuedomonas,Glycerol,2
H07,0.4335,42.5,Psuedomonas,Glycerol,2
H07,0.4361,42.66666667,Psuedomonas,Glycerol,2
H07,0.4325,42.83333333,Psuedomonas,Glycerol,2
H07,0.4351,43,Psuedomonas,Glycerol,2
H07,0.4355,43.16666667,Psuedomonas,Glycerol,2
H07,0.4377,43.33333333,Psuedomonas,Glycerol,2
H07,0.4375,43.5,Psuedomonas,Glycerol,2
H07,0.4362,43.66666667,Psuedomonas,Glycerol,2
H07,0.4409,43.83333333,Psuedomonas,Glycerol,2
H07,0.4417,44,Psuedomonas,Glycerol,2
H07,0.4426,44.16666667,Psuedomonas,Glycerol,2
H07,0.4416,44.33333333,Psuedomonas,Glycerol,2
H07,0.4467,44.5,Psuedomonas,Glycerol,2
H07,0.4471,44.66666667,Psuedomonas,Glycerol,2
H07,0.4525,44.83333333,Psuedomonas,Glycerol,2
H07,0.4539,45,Psuedomonas,Glycerol,2
H07,0.4534,45.16666667,Psuedomonas,Glycerol,2
H07,0.4545,45.33333333,Psuedomonas,Glycerol,2
H07,0.4552,45.5,Psuedomonas,Glycerol,2
H07,0.4531,45.66666667,Psuedomonas,Glycerol,2
H07,0.4522,45.83333333,Psuedomonas,Glycerol,2
H07,0.4507,46,Psuedomonas,Glycerol,2
H07,0.4577,46.16666667,Psuedomonas,Glycerol,2
H07,0.461,46.33333333,Psuedomonas,Glycerol,2
H07,0.4577,46.5,Psuedomonas,Glycerol,2
H07,0.462,46.66666667,Psuedomonas,Glycerol,2
H07,0.4608,46.83333333,Psuedomonas,Glycerol,2
H07,0.4625,47,Psuedomonas,Glycerol,2
H07,0.4616,47.16666667,Psuedomonas,Glycerol,2
H07,0.458,47.33333333,Psuedomonas,Glycerol,2
H07,0.4598,47.5,Psuedomonas,Glycerol,2
H07,0.4631,47.66666667,Psuedomonas,Glycerol,2
H07,0.4645,47.83333333,Psuedomonas,Glycerol,2
H07,0.4633,48,Psuedomonas,Glycerol,2
E08,0.0355,0,Ecoli,Pyruvate,2
E08,0.0366,0.166666667,Ecoli,Pyruvate,2
E08,0.0367,0.333333333,Ecoli,Pyruvate,2
E08,0.0366,0.5,Ecoli,Pyruvate,2
E08,0.0365,0.666666667,Ecoli,Pyruvate,2
E08,0.0365,0.833333333,Ecoli,Pyruvate,2
E08,0.0364,1,Ecoli,Pyruvate,2
E08,0.0362,1.166666667,Ecoli,Pyruvate,2
E08,0.0363,1.333333333,Ecoli,Pyruvate,2
E08,0.0362,1.5,Ecoli,Pyruvate,2
E08,0.0362,1.666666667,Ecoli,Pyruvate,2
E08,0.0361,1.833333333,Ecoli,Pyruvate,2
E08,0.0361,2,Ecoli,Pyruvate,2
E08,0.0362,2.166666667,Ecoli,Pyruvate,2
E08,0.0361,2.333333333,Ecoli,Pyruvate,2
E08,0.0363,2.5,Ecoli,Pyruvate,2
E08,0.0363,2.666666667,Ecoli,Pyruvate,2
E08,0.0363,2.833333333,Ecoli,Pyruvate,2
E08,0.0365,3,Ecoli,Pyruvate,2
E08,0.0365,3.166666667,Ecoli,Pyruvate,2
E08,0.0365,3.333333333,Ecoli,Pyruvate,2
E08,0.0365,3.5,Ecoli,Pyruvate,2
E08,0.0366,3.666666667,Ecoli,Pyruvate,2
E08,0.0365,3.833333333,Ecoli,Pyruvate,2
E08,0.0366,4,Ecoli,Pyruvate,2
E08,0.0366,4.166666667,Ecoli,Pyruvate,2
E08,0.0367,4.333333333,Ecoli,Pyruvate,2
E08,0.0366,4.5,Ecoli,Pyruvate,2
E08,0.0366,4.666666667,Ecoli,Pyruvate,2
E08,0.0366,4.833333333,Ecoli,Pyruvate,2
E08,0.0366,5,Ecoli,Pyruvate,2
E08,0.0366,5.166666667,Ecoli,Pyruvate,2
E08,0.0364,5.333333333,Ecoli,Pyruvate,2
E08,0.0364,5.5,Ecoli,Pyruvate,2
E08,0.0367,5.666666667,Ecoli,Pyruvate,2
E08,0.0366,5.833333333,Ecoli,Pyruvate,2
E08,0.0365,6,Ecoli,Pyruvate,2
E08,0.0366,6.166666667,Ecoli,Pyruvate,2
E08,0.0366,6.333333333,Ecoli,Pyruvate,2
E08,0.0366,6.5,Ecoli,Pyruvate,2
E08,0.0366,6.666666667,Ecoli,Pyruvate,2
E08,0.0368,6.833333333,Ecoli,Pyruvate,2
E08,0.0366,7,Ecoli,Pyruvate,2
E08,0.0367,7.166666667,Ecoli,Pyruvate,2
E08,0.0367,7.333333333,Ecoli,Pyruvate,2
E08,0.0368,7.5,Ecoli,Pyruvate,2
E08,0.0368,7.666666667,Ecoli,Pyruvate,2
E08,0.0368,7.833333333,Ecoli,Pyruvate,2
E08,0.0366,8,Ecoli,Pyruvate,2
E08,0.0369,8.166666667,Ecoli,Pyruvate,2
E08,0.0368,8.333333333,Ecoli,Pyruvate,2
E08,0.0368,8.5,Ecoli,Pyruvate,2
E08,0.0368,8.666666667,Ecoli,Pyruvate,2
E08,0.037,8.833333333,Ecoli,Pyruvate,2
E08,0.0368,9,Ecoli,Pyruvate,2
E08,0.0368,9.166666667,Ecoli,Pyruvate,2
E08,0.0368,9.333333333,Ecoli,Pyruvate,2
E08,0.0367,9.5,Ecoli,Pyruvate,2
E08,0.0369,9.666666667,Ecoli,Pyruvate,2
E08,0.0369,9.833333333,Ecoli,Pyruvate,2
E08,0.0368,10,Ecoli,Pyruvate,2
E08,0.0369,10.16666667,Ecoli,Pyruvate,2
E08,0.0368,10.33333333,Ecoli,Pyruvate,2
E08,0.0369,10.5,Ecoli,Pyruvate,2
E08,0.0368,10.66666667,Ecoli,Pyruvate,2
E08,0.0369,10.83333333,Ecoli,Pyruvate,2
E08,0.0368,11,Ecoli,Pyruvate,2
E08,0.0368,11.16666667,Ecoli,Pyruvate,2
E08,0.0369,11.33333333,Ecoli,Pyruvate,2
E08,0.037,11.5,Ecoli,Pyruvate,2
E08,0.0369,11.66666667,Ecoli,Pyruvate,2
E08,0.037,11.83333333,Ecoli,Pyruvate,2
E08,0.0369,12,Ecoli,Pyruvate,2
E08,0.037,12.16666667,Ecoli,Pyruvate,2
E08,0.0369,12.33333333,Ecoli,Pyruvate,2
E08,0.0369,12.5,Ecoli,Pyruvate,2
E08,0.037,12.66666667,Ecoli,Pyruvate,2
E08,0.0371,12.83333333,Ecoli,Pyruvate,2
E08,0.0369,13,Ecoli,Pyruvate,2
E08,0.037,13.16666667,Ecoli,Pyruvate,2
E08,0.0369,13.33333333,Ecoli,Pyruvate,2
E08,0.037,13.5,Ecoli,Pyruvate,2
E08,0.0371,13.66666667,Ecoli,Pyruvate,2
E08,0.037,13.83333333,Ecoli,Pyruvate,2
E08,0.0371,14,Ecoli,Pyruvate,2
E08,0.0372,14.16666667,Ecoli,Pyruvate,2
E08,0.0371,14.33333333,Ecoli,Pyruvate,2
E08,0.0372,14.5,Ecoli,Pyruvate,2
E08,0.037,14.66666667,Ecoli,Pyruvate,2
E08,0.0371,14.83333333,Ecoli,Pyruvate,2
E08,0.0371,15,Ecoli,Pyruvate,2
E08,0.0372,15.16666667,Ecoli,Pyruvate,2
E08,0.0372,15.33333333,Ecoli,Pyruvate,2
E08,0.0372,15.5,Ecoli,Pyruvate,2
E08,0.0371,15.66666667,Ecoli,Pyruvate,2
E08,0.0372,15.83333333,Ecoli,Pyruvate,2
E08,0.0371,16,Ecoli,Pyruvate,2
E08,0.0371,16.16666667,Ecoli,Pyruvate,2
E08,0.0373,16.33333333,Ecoli,Pyruvate,2
E08,0.0372,16.5,Ecoli,Pyruvate,2
E08,0.0372,16.66666667,Ecoli,Pyruvate,2
E08,0.0372,16.83333333,Ecoli,Pyruvate,2
E08,0.0371,17,Ecoli,Pyruvate,2
E08,0.0372,17.16666667,Ecoli,Pyruvate,2
E08,0.037,17.33333333,Ecoli,Pyruvate,2
E08,0.0371,17.5,Ecoli,Pyruvate,2
E08,0.0372,17.66666667,Ecoli,Pyruvate,2
E08,0.0371,17.83333333,Ecoli,Pyruvate,2
E08,0.0369,18,Ecoli,Pyruvate,2
E08,0.037,18.16666667,Ecoli,Pyruvate,2
E08,0.0369,18.33333333,Ecoli,Pyruvate,2
E08,0.0369,18.5,Ecoli,Pyruvate,2
E08,0.037,18.66666667,Ecoli,Pyruvate,2
E08,0.037,18.83333333,Ecoli,Pyruvate,2
E08,0.0371,19,Ecoli,Pyruvate,2
E08,0.0371,19.16666667,Ecoli,Pyruvate,2
E08,0.0369,19.33333333,Ecoli,Pyruvate,2
E08,0.0369,19.5,Ecoli,Pyruvate,2
E08,0.037,19.66666667,Ecoli,Pyruvate,2
E08,0.0372,19.83333333,Ecoli,Pyruvate,2
E08,0.0367,20,Ecoli,Pyruvate,2
E08,0.037,20.16666667,Ecoli,Pyruvate,2
E08,0.037,20.33333333,Ecoli,Pyruvate,2
E08,0.0369,20.5,Ecoli,Pyruvate,2
E08,0.037,20.66666667,Ecoli,Pyruvate,2
E08,0.037,20.83333333,Ecoli,Pyruvate,2
E08,0.0369,21,Ecoli,Pyruvate,2
E08,0.037,21.16666667,Ecoli,Pyruvate,2
E08,0.0369,21.33333333,Ecoli,Pyruvate,2
E08,0.037,21.5,Ecoli,Pyruvate,2
E08,0.037,21.66666667,Ecoli,Pyruvate,2
E08,0.037,21.83333333,Ecoli,Pyruvate,2
E08,0.0369,22,Ecoli,Pyruvate,2
E08,0.037,22.16666667,Ecoli,Pyruvate,2
E08,0.037,22.33333333,Ecoli,Pyruvate,2
E08,0.0369,22.5,Ecoli,Pyruvate,2
E08,0.037,22.66666667,Ecoli,Pyruvate,2
E08,0.037,22.83333333,Ecoli,Pyruvate,2
E08,0.037,23,Ecoli,Pyruvate,2
E08,0.0371,23.16666667,Ecoli,Pyruvate,2
E08,0.037,23.33333333,Ecoli,Pyruvate,2
E08,0.037,23.5,Ecoli,Pyruvate,2
E08,0.0371,23.66666667,Ecoli,Pyruvate,2
E08,0.0372,23.83333333,Ecoli,Pyruvate,2
E08,0.0371,24,Ecoli,Pyruvate,2
E08,0.0372,24.16666667,Ecoli,Pyruvate,2
E08,0.0374,24.33333333,Ecoli,Pyruvate,2
E08,0.0372,24.5,Ecoli,Pyruvate,2
E08,0.0372,24.66666667,Ecoli,Pyruvate,2
E08,0.0372,24.83333333,Ecoli,Pyruvate,2
E08,0.0374,25,Ecoli,Pyruvate,2
E08,0.0374,25.16666667,Ecoli,Pyruvate,2
E08,0.0374,25.33333333,Ecoli,Pyruvate,2
E08,0.0375,25.5,Ecoli,Pyruvate,2
E08,0.0375,25.66666667,Ecoli,Pyruvate,2
E08,0.0375,25.83333333,Ecoli,Pyruvate,2
E08,0.0374,26,Ecoli,Pyruvate,2
E08,0.0376,26.16666667,Ecoli,Pyruvate,2
E08,0.0377,26.33333333,Ecoli,Pyruvate,2
E08,0.0377,26.5,Ecoli,Pyruvate,2
E08,0.0377,26.66666667,Ecoli,Pyruvate,2
E08,0.0377,26.83333333,Ecoli,Pyruvate,2
E08,0.0378,27,Ecoli,Pyruvate,2
E08,0.0378,27.16666667,Ecoli,Pyruvate,2
E08,0.0379,27.33333333,Ecoli,Pyruvate,2
